query_label	positive_label	negatives_label
Hockey Autographed Paraphernalia	Boxing Autographed Paraphernalia	['Tableware', 'Weed Trimmer Accessories', 'Plumbing Fixtures', 'Microscope Slides', 'Medical Furniture', 'Hot Drink Makers', 'Handheld Circular Saw Accessories', 'Abrasive Blaster Accessories', 'Hanging Chairs', 'Bicycle Jerseys']
Soccer Autographed Paraphernalia	Boxing Autographed Paraphernalia	['Manual Hammers', 'Hedge Trimmer Accessories', 'Water Levelers', 'Tool Organizer Liners & Inserts', 'Mobility & Accessibility', 'Pots & Planters', 'Autoclaves', 'Jewelry Holders', 'Magazines & Newspapers', 'Waffle Iron Accessories']
Hockey Autographed Paraphernalia	Soccer Autographed Paraphernalia	['Travel Bottles & Containers', 'Parsley Roots', 'Telephone Accessories', 'Mattock & Pickaxe Accessories', 'Tablet Computer Replacement Speakers', 'Dish Detergent & Soap', 'Log Rack & Carrier Accessories', 'Tanning Beds', 'Satellite & Cable TV', 'Hunting Dog Equipment']
Tennis Autographed Sports Paraphernalia	Hockey Autographed Paraphernalia	['Card Sleeves', 'Barware', 'Aisle Runners', 'Camera & Optics Manuals', 'Food Container Covers', 'Medicine Cabinets', 'Checkbook Covers', 'Gravy Boats', 'Saw Blades', 'Skin Insect Repellent']
Tennis Autographed Sports Paraphernalia	Soccer Autographed Paraphernalia	['Outdoor Play Equipment', 'Tattooing Supplies', 'Handballs', 'Tablet Computers', 'Handheld Metal Shears & Nibblers', 'Wire Terminals & Connectors', 'Shaving Bowls & Mugs', 'Pitahayas', 'Hair Iron Accessories', 'Towable Rafts & Tubes']
American Football Fan Accessories	Auto Racing Fan Accessories	['Yams', 'Drill Bit Extensions', 'Bread & Pastry Dough', 'Audio & Video Receivers', 'Bed & Bed Frame Accessories', 'Cricket Equipment Sets', 'Shower Bases', 'Safety Knee Pads', 'Cosmetic Tool Cleansers', 'Ping Pong Balls']
Baseball & Softball Fan Accessories	American Football Fan Accessories	['Mouthwash', 'Hotel & Hospitality', 'Food Grinders & Mills', 'Outdoor Power Equipment Sets', 'Watering Cans', 'Plate & Dish Warmers', 'Berries', 'Home Doors', 'Cut-Off Saws', 'American Football Training Equipment']
Soccer Fan Accessories	American Football Fan Accessories	['Ice Cream Maker Freezer Bowls', 'Deodorant & Anti-Perspirant', 'Cookware Accessories', 'Skate Lace Tighteners', 'Wind-Up Toys', 'Pommel Horses', 'Power', 'Protective Eyewear', 'Augers', 'Trash Cans & Wastebaskets']
Tennis Fan Accessories	American Football Fan Accessories	['Ice Makers', 'DVD & Blu-ray Players', 'American Football Kicking Tees & Holders', 'Audio & Video Receivers', 'Pet Door Accessories', 'Diving & Snorkeling Masks', 'Traffic Cones & Barrels', 'Speakers', 'Rakes', 'Speed & Resistance Parachutes']
Auto Racing Fan Accessories	Baseball & Softball Fan Accessories	['Lawn Mower Pulleys & Idlers', 'Grease Guns', 'Wetsuit Pieces', 'Water Filter Housings', 'Rug Pads', 'Kiteboards', 'Apple Butter', 'Cakes & Dessert Bars', 'Bathroom Accessory Mounts', 'Emergency Lighting']
Basketball Fan Accessories	Auto Racing Fan Accessories	['Lawn Mower Bags', 'Microscope Accessories', 'Foundations & Concealers', 'Baby & Toddler Diaper Covers', 'Cinches', 'Cookie Jars', 'Milling Machines', 'Mannequin Parts', 'Inline & Roller Skating Protective Gear', 'Dental Mouthguards']
Auto Racing Fan Accessories	Tennis Fan Accessories	['Bandanas', 'Gear Ties', 'Oil Filter Drains', 'Compactors', 'Cake Servers', 'Colanders & Strainers', 'Water Chestnuts', 'Captains Armbands', 'Lawn Mower Accessories', 'Dehumidifier Accessories']
Basketball Fan Accessories	Baseball & Softball Fan Accessories	['Boat Hooks', 'Shop Towels & General-Purpose Cleaning Cloths', 'Hair Pins, Claws & Clips', 'Toilet Trim', 'Pet Waste Disposal Systems & Tools', 'Coffee Filter Baskets', 'Washer & Dryer Accessories', 'Circuit Breaker Panels', 'Wire & Cable Sleeves', 'Unicycle Accessories']
Hockey Fan Accessories	Baseball & Softball Fan Accessories	['Paint Sprayers', 'Hair Color Removers', 'Pet Waste Bag Dispensers & Holders', 'Mustard', 'Hygrometers', 'Billiard Ball Racks', 'Ironing Boards', 'Plants', 'Allergy Test Kits', 'Pant Suits']
Hockey Fan Accessories	Basketball Fan Accessories	['Fresh & Frozen Vegetables', 'Electric Kettle Accessories', 'Eyewear Cases & Holders', 'Compact Fluorescent Lamps', 'Gun Cleaning Cloths & Swabs', 'Sound Dampening Panels & Foam', 'Paint', 'Corn', 'Motorcycle Jackets', 'Mini Skirts']
Soccer Fan Accessories	Basketball Fan Accessories	['E-Book Reader Parts', 'Acid Neutralizers', 'Bushes & Shrubs', 'Watercraft Carburetors & Parts', 'Volleyball Knee Pads', 'Training Fins', 'Rounders Bats', 'Vehicle Base Rack Systems', 'Electronics', 'Gardening Forks']
Hockey Fan Accessories	Soccer Fan Accessories	['Racquetball & Squash', 'Water Filters', 'Rum', 'Tofu', 'Outdoor Power Equipment Accessories', 'Liqueurs', 'Espresso Machines', 'Decor', 'Industrial Storage Accessories', 'Computer Components']
Hockey Fan Accessories	Tennis Fan Accessories	['Fondue Forks', 'Window Magnets', 'Recurve & Longbows', 'Clock Parts', 'Vibration Meters', 'Wind-Up Toys', 'Drawer & Shelf Liners', 'Handheld Device Accessories', 'Electronics Films & Shields', 'Hunting & Shooting Jackets']
Tennis Fan Accessories	Soccer Fan Accessories	['Bird Cage Food & Water Dishes', 'Mobile Phones', 'Baby Transport', 'Paintball Grenades', 'Agriculture', 'Photographic Analyzers', 'Soccer', 'Smoke & Carbon Monoxide Detectors', 'Transcribers & Dictation Systems', 'Tripod & Monopod Heads']
Brass Instrument Care Kits	Brass Instrument Cleaners & Sanitizers	['Play Money & Banking', 'Powered Hand Fans & Misters', 'Audio & Video Cables', 'Pretend Electronics', 'Mattress Pads', 'Wildlife Bait, Feed & Minerals', 'Ice Scrapers & Snow Brushes', 'Mops', 'Bicycle Handlebar Grips & Decor', 'Aquarium Gravel & Substrates']
Brass Instrument Cleaning Tools	Brass Instrument Care Kits	['Flatware', 'Bagels', 'Whiskey', 'Motorcycle Chest & Back Protectors', 'Physalis', 'Stone Fruits', 'Wallet Chains', 'Tricycle Accessories', 'Bridal Party Dresses', 'Clear Kerosene']
Brass Instrument Lubricants	Brass Instrument Care Kits	['Prefabricated Kitchens & Kitchenettes', 'Telescopes', 'Fishing', 'Lamp Post Bases', 'Insulated Bags', 'Thin Client Computers', 'Key Blanks', 'Truck Bed Storage Boxes & Organizers', 'Hand Muffs', 'Lighters & Matches']
Brass Instrument Polishing Cloths	Brass Instrument Care Kits	['Gardening Accessories', 'Go Karts & Dune Buggies', 'Fennel Bulbs', 'Nail Buffers', 'Metal Detectors', 'Trunks', 'Food Cookers & Steamers', 'Work Safety Harnesses', 'Wallpaper', 'Kimonos']
Brass Instrument Cleaning Tools	Brass Instrument Cleaners & Sanitizers	['Cash Registers & POS Terminals', 'Heat Guns', 'Atemoyas', 'Multimedia Projectors', 'Gun Slings', 'Can Organizers', 'Balance Trainers', 'Shaving Cream', 'Vinegar', 'Hockey Balls & Pucks']
Brass Instrument Cleaners & Sanitizers	Brass Instrument Guards	['Mobile Phone Jammers', 'Outdoor Play Equipment', 'Cooktop, Oven & Range Accessories', 'Briefcases', 'Bicycle Mirrors', 'Garden Hose Spray Nozzles', 'Flood, Fire & Gas Safety', 'Theodolites', 'Kitchen Appliance Accessories', 'Rivet Pliers']
Brass Instrument Cleaners & Sanitizers	Brass Instrument Polishing Cloths	['Mochi Makers', 'Generator Accessories', 'Mobile Phones', 'Skirt Suits', 'End Tables', 'Graphics Tablets', 'Motor Vehicle Subwoofers', 'Printer Stands', 'Pet Muzzles', 'Correction Fluids, Pens & Tapes']
Brass Instrument Guards	Brass Instrument Cleaning Tools	['Chaps', 'Hammer Handles', 'Binders', 'Tackle Bags & Boxes', 'See Saws', 'Hammer Heads', 'Roller Skates', 'Tool Sets', 'Electric Skillet & Wok Accessories', 'Binoculars']
Brass Instrument Lubricants	Brass Instrument Cleaning Tools	['Heating, Ventilation & Air Conditioning', 'Door Push Plates', 'Power Trowels', 'Pet ID Tags', 'Chaises', 'Swimming Machines', 'Cheese Puffs', 'Cardio', 'Dart Tips', 'Tool Knives']
Brass Instrument Guards	Brass Instrument Lubricants	['Food & Drink Stencils', 'Dog Houses', 'VGA Splitters & Switches', 'Bicycle Saddle Pads & Seat Covers', 'Hats', 'Electric Kettles', 'Refrigerators', 'Vehicle Carpet & Upholstery Cleaners', 'Spice Grinder Accessories', 'Robes']
Brass Instrument Guards	Brass Instrument Polishing Cloths	['Child Swimming Aids', 'Exercise Bikes', 'Vehicle Motor Oil', 'Humidifiers', 'Face Powder', 'Coffee Grinders', 'Pet Containment Systems', 'Ice Cream Syrup', 'Automation Control Components', 'Earmuffs']
Brass Instrument Lubricants	Brass Instrument Polishing Cloths	['Kotatsu', 'Tractor Wheels', 'Ball Pump Needles', 'Saw Horses', 'Bow & Crossbow Accessories', 'Art & Drawing Toys', 'Pest Control', 'Baby Safety Harnesses & Leashes', 'Coasters', 'Kimonos']
Bass Drum Beaters	Drum Kit Mounting Hardware	['Ventilation Fans', 'Components', 'Vacuum Accessories', 'Shower Benches & Seats', 'Bunion Care Supplies', 'Cereal & Granola', 'Clothes Valets', 'Baby & Toddler Outfits', 'Slot Machines', 'Mobile Phone Pre-Paid Cards']
Drum Kit Mounting Hardware	Bass Drum Beaters	['Drinkware Holders', 'Laser Levels', 'Eyewear Cases & Holders', 'Joystick Controllers', 'Sanding Accessories', 'Bicycle Chains', 'Sugar & Sweeteners', 'Tool Knives', 'Flight Suits', 'Vehicle Boat Racks']
Bass Drum Beaters	Drum Pedals	['Hunting & Shooting Protective Gear', 'Overalls', 'Drain Openers', 'Home Automation Kits', 'Electronics Manuals', 'Calculators', 'Humidifier Accessories', 'Arracachas', 'Paint Trays', 'Watercraft Ignition Parts']
Bass Drum Beaters	Drum Pedals	['Video Multiplexers', 'Clothing', 'Diapers', 'Paint Strainers', 'Baby & Toddler Food', 'Nozzles', 'Motorcycle Gloves', 'Outdoor Blankets', 'Aquarium & Pond Tubing', 'Envelopes']
Drum Pedals	Drum Kit Mounting Hardware	['Life Jacket Accessories', 'Laundry Combo Units', 'Soccer Gloves', 'Diapers', 'Garment Bags', 'Baking Chocolate', 'Bicycle Tights', 'Baseball & Softball Protective Gear', 'Sleeping Pads', 'Anti-Fatigue Mats']
Drum Pedals	Drum Kit Mounting Hardware	['Bathroom Vanities', 'Acne Treatments & Kits', 'Absinthe Fountains', 'Photo Storage', 'UPS Batteries', 'Snow Removal', 'Electric & Power Showers', 'Motor Vehicle Carrying Rack Accessories', 'Fishing Traps', 'Network Security & Firewall Devices']
Hand Percussion Stands & Mounts	Hand Percussion Bags & Cases	['Motor Vehicle Body Paint', 'Incense Holders', 'Electric Skillets & Woks', 'Headphones', 'Vehicle Emblems & Hood Ornaments', 'Motor Vehicle Brake Caliper Paint', 'Baby Health & Grooming Kits', 'Outdoor Blankets', 'Field Hockey & Lacrosse', 'Bicycle Tire Valve Adapters']
Hand Percussion Bags & Cases	Hand Percussion Stands & Mounts	['Shooting Sticks & Bipods', 'Paint Sprayers', 'Floating & Submersible Lights', 'Mascara Primer', 'Motorcycle Protective Clothing', 'Furniture Floor Protectors', 'Light Ropes & Strings', 'Watch Winders', 'Vehicle Headrest Hangers & Hooks', 'Vehicle Hardtops']
Hand Percussion Bags & Cases	Hand Percussion Stands & Mounts	['Shallots', 'Laser Levels', 'Downhill Skis', 'Wind-Up Toys', 'Vehicle License Plate Frames', 'Contact Lenses', 'Placemats', 'Jigsaw Puzzles', 'Lamps', 'Water Heater Accessories']
Hand Percussion Bags & Cases	Hand Percussion Stands & Mounts	['Skateboarding Pads', 'Breast Milk Storage Containers', 'Bicycle Skinsuits', 'Cat Treats', 'Touch Table Computers', 'Saucepans', 'Bricks & Concrete Blocks', 'Climbing Crash Pads', 'Automation Control Components', 'Vehicle Fishing Rod Racks']
Acoustic Guitar Pickups	Capos	['Flash Memory', 'Charms & Pendants', 'Shadow Boxes', 'Floor & Steam Cleaners', 'Wedding Dresses', 'Leotards & Unitards', 'Watch Winders', 'USB & FireWire Hubs', 'Tables', 'Baby & Toddler']
Acoustic Guitar Pickups	Electric Guitar Pickups	['Lens Converters', 'Toy Train Accessories', 'Button Studs', 'Sculptures & Statues', 'Motor Vehicle Exhaust', 'Golf Bag Covers & Cases', 'Tanning Oil & Lotion', 'Hockey Uniforms', 'Digital Cameras', 'Thin & Zero Clients']
Acoustic Guitar Pickups	Guitar Strings	['Weed Trimmer Spool Covers', 'Diapering', 'Beverage Dispensers', 'Staplers', 'False Eyelash Accessories', 'Prayer Cards', 'Industrial Storage Accessories', 'Clear Kerosene', 'Intercom Accessories', 'Enema Kits & Supplies']
Acoustic Guitar Pickups	Guitar Tuning Pegs	['Pipe Brushes', 'Tablet Computers', 'Messenger Bags', 'Key Card Entry Systems', 'Wrinkle Releasers & Anti-Static Sprays', 'Remote Control Motorcycles', 'Sleepwear & Loungewear', 'Baby Formula', 'Steam Presses', 'Gun Rails']
Electric Guitar Pickups	Capos	['Hockey Stick Parts', 'Hotel & Hospitality', 'Power Towers', 'Airsoft', 'Utility Knives', 'Plate & Dish Warmers', 'Dry Ice Makers', 'Lawn Rollers', 'Basketball Arcade Games', 'Martial Arts Weapons']
Capos	Guitar Cases & Gig Bags	['Toy Parachutes', 'Toilet & Bidet Accessories', 'HDMI Splitters & Switches', 'Outdoor Grill Carts', 'Fishing Lines & Leaders', 'Floor Cleaners', 'Vehicle Power Steering Fluid', 'Plant Cages & Supports', 'Bicycle Frames', 'Ear Drops']
Guitar Tuning Pegs	Capos	['Bathroom Vanities', 'Correction Tapes', 'Baseball & Softball Batting Gloves', 'Pet Strollers', 'Barware', 'Grains, Rice & Cereal', 'Floor & Carpet Dryers', 'Bodyboards', 'Curry Sauce', 'Play Yards']
Electric Guitar Pickups	Guitar Cases & Gig Bags	['Bandanas', 'Salon Chairs', 'Horse Wormers', 'Portable Showers & Privacy Enclosures', 'Tonneau Covers', 'Surfboard Cases & Bags', 'Toy Jacks', 'Pet Medical Collars', 'Garbage Disposal Accessories', 'Cosmetic Tools']
Electric Guitar Pickups	Guitar Fittings & Parts	['Flash Memory', 'Water Play Equipment', 'Home Appliance Pumps', 'Pipe & Tube Cleaners', 'Reaction Balls', 'Bushes & Shrubs', 'Grains, Rice & Cereal', 'Mattress Pads', 'Hockey Protective Gear', 'Diaper Wet Bags']
Guitar Fittings & Parts	Guitar Cases & Gig Bags	['Toy Kitchens', 'Cutter & Scraper Blades', 'Erotic DVDs & Videos', 'Saddle Racks', 'Cat Beds', 'Toddler Nutrition Drinks & Shakes', 'Microwave Oven Accessories', 'Motor Vehicle Trailers', 'Sleeping Pads', 'Book Accessories']
Guitar Humidifiers	Guitar Cases & Gig Bags	['Blushes & Bronzers', 'Cup Sleeves', 'Japanese Traditional Dolls', 'Keychains', 'Agriculture', 'Crampons', 'Pool Cleaner Hoses', 'E-books', 'Integrated Circuits & Chips', 'Lifting Hooks, Clamps & Shackles']
Guitar Fittings & Parts	Guitar Humidifiers	['Hula Hoop Accessories', 'Dreamcatchers', 'Candied & Chocolate Covered Fruit', 'Spoon Rests', 'Vehicle Fuel Injection Cleaning Kits', 'Drawer Slides', 'Benches', 'Bird Cage Food & Water Dishes', 'Air Purifiers', 'Wall Mount Fans']
Guitar Fittings & Parts	Guitar Picks	['Rolling Pin Accessories', 'Coffee Creamer', 'Air Mattress & Sleeping Pad Accessories', 'Horseradish Root', 'Ping Pong Balls', 'TV Tuner Cards & Adapters', 'Washers', 'Camping Cookware & Dinnerware', 'Padfolios', 'Sunscreen']
Guitar Picks	Guitar Humidifiers	['Watercraft Fuel Tanks & Parts', 'Platform Tennis Balls', 'Christmas Tree Stands', 'File Cabinets', 'Agriculture', 'Casual Kimonos', 'Bleach', 'VoIP Gateways & Routers', 'Hair Steamers & Heat Caps', 'Fishing Hooks']
Guitar Slides	Guitar Humidifiers	['Garden & Stepping Stones', 'Baby Safety Rails', 'Vacuum Accessories', 'Fabric & Upholstery Cleaners', 'Business & Industrial', 'Horse Tack Accessories', 'Pencils', 'Household Supplies', 'Snow Blower Accessories', 'Fire Alarm Control Panels']
Guitar Slides	Guitar Picks	['Wheelbarrows', 'Hairdressing Capes & Neck Covers', 'Wig Caps', 'Skirt Suits', 'Cocktail Sauce', 'Airsoft Pellets', 'Focusing Aids', 'Paper Coin Wrappers & Bill Straps', 'Bicycle Spoke Beads', 'Punch Bowls']
Guitar Picks	Guitar Stands	['Pizzelle Makers', 'Water Heater Pans', 'Tofu, Soy & Vegetarian Products', 'Bicycle Wheels', 'Cakes & Dessert Bars', 'Tablet Computer Docks & Stands', 'Electrical Mount Boxes & Brackets', 'Roof Flashings', 'Bird Baths', 'Hiking Poles']
Guitar Stands	Guitar Slides	['Concrete Brooms', 'Vehicle Engine Degreasers', 'Penalty Cards & Flags', 'Microscope Eyepieces & Adapters', 'Cookware', 'Floor & Grandfather Clocks', 'Equalizers', 'Paintball & Airsoft', 'Food, Beverages & Tobacco', 'UPS Accessories']
Guitar Slides	Guitar Straps	['Toy Train Accessories', 'Sunscreen', 'Gymnastics Grips', 'Costume Accessories', 'Bedroom Furniture Sets', 'Amaranth', 'Couscous', 'Kitchen Tools & Utensils', 'Roller Skis', 'Exercise & Gym Mat Storage Racks & Carts']
Guitar Straps	Guitar Stands	['Chain, Wire & Rope', 'Unicycles', 'Cat Litter', 'Spectrometer Accessories', 'Insoles & Inserts', 'Bird & Wildlife Feeders', 'Chicken Feed', 'Tie Down Straps', 'Lighting Filters & Gobos', 'Cosmetic Tool Cleansers']
Guitar String Winders	Guitar Stands	['Kitchen Organizers', 'Masonry Edgers & Groovers', 'Motor Vehicle Sensors & Gauges', 'American Football Helmets', 'Motor Vehicle Wheel Systems', 'Sugar Bowls & Creamers', 'Exercise Bands', 'Pet Doors', 'Remote Controls', 'Phono Preamps']
Guitar Straps	Guitar String Winders	['Pie & Quiche Pans', 'Popcorn', 'Hand Sanitizers & Wipes', 'Disposable Serveware', 'Tattooing Machines', 'Carving Chisels & Gouges', 'Roofing', 'Soccer Uniforms', 'Religious Veils', 'Sugar Apples']
Guitar Straps	Guitar Strings	['Memorial Ceremony Supplies', 'Communication Radios', 'Bicycle Covers', 'Horse Wormers', 'Contact Lens Cases', 'Hammer Handles', 'Water Cooler Bottles', 'Theodolites', 'Mortisers', 'Rain Suits']
Guitar String Winders	Guitar Strings	['Art & Drafting Tables', 'Coils', 'Printer Maintenance Kits', 'Skimboards', 'Septic Tank & Cesspool Treatments', 'Watercraft Lighting', 'Edible Baking Decorations', 'Gutters', 'Fire Extinguishers', 'Tool Bags']
Guitar Tuning Pegs	Guitar String Winders	['Prophy Paste', 'Display Boards', 'Trampolines', 'Atemoyas', 'Outdoor Beds', 'Range Hoods', 'Ski Boots', 'Jerky', 'Handkerchiefs', 'Book Accessories']
Guitar Tuning Pegs	Guitar Strings	['Blankets', 'Window Blinds & Shades', 'Yoga & Pilates', 'Automotive Rims & Wheels', 'Grass Edgers', 'Barcode Scanner Stands', 'Climbing Harnesses', 'Cocktail Sauce', 'Vaporizers & Electronic Cigarettes', 'Anklets']
Orchestral String Instrument Bows	Orchestral String Instrument Bow Cases	['Foosball Tables', 'Dartboards', 'Mailbox Covers', 'Bicycle Wheels', 'Steamer Baskets', 'Bicycle Pedals', 'Lap Desks', 'Microwave Ovens', 'Vehicle Warning Whips', 'Soccer']
Orchestral String Instrument Cases	Orchestral String Instrument Bow Cases	['Garden & Stepping Stones', 'Shampoo & Conditioner Sets', 'Facial Saunas', 'Badminton Racquets & Sets', 'Baking Flavors & Extracts', 'Bird & Wildlife Feeder Accessories', 'Hygrometers', 'Power Strips & Surge Suppressors', 'Cat Furniture Accessories', 'Toy Cars']
Orchestral String Instrument Bow Cases	Orchestral String Instrument Stands	['Shooting Rests', 'Light Bulb Changers', 'Muffin & Cupcake Makers', 'Pet Training Sprays & Solutions', 'Saddle Accessories', 'Remote Control Toys', 'Toy Airplanes', 'Wok Rings', 'Breadmakers', 'Bicycle Jerseys']
Orchestral String Instrument Bow Cases	Orchestral String Instrument Strings	['Turntable Accessories', 'Antenna Rotators', 'Food Dehydrators', 'Spotting Scope Accessories', 'Plumbing Hoses & Supply Lines', 'Wine Racks', 'Kite Buggies', 'Potting Benches', 'Mangoes', 'Graduated Cylinders']
Orchestral String Instrument Cases	Orchestral String Instrument Bows	['Shapers', 'Mixed Herd Feed', 'Pizza Makers & Ovens', 'Action & Toy Figures', 'Bobblehead Figures', 'Jewelry Cleaning Tools', 'Rakes', 'Storage & Organization', 'Binoculars', 'American Football Training Equipment']
Orchestral String Instrument Bows	Orchestral String Instrument Fittings & Parts	['Water Softeners', 'Air Conditioner Covers', 'Transducers', 'Sprinklers & Sprinkler Heads', 'Decanters', 'Watercraft Storage Racks', 'Baby & Toddler Diaper Covers', 'Wheatgrass', 'Pickleball', 'Dresses']
